service_id,service_type_id,client_name,hours,service_date,service_time,hourly_rate,total_revenue,branch_id,department,service_description,Country,Region,Day_nbr,Day_name,weekend,Day,Month,Year,Hour,Periods per day,Season,Revenue_Level,Weeks
7912,8,Huff-Sullivan,5,2/12/2023,17:02:13,1200,6000,AM,Legal,Strategy Consulting,United States,Americas,02,Tuesday,No,Tuesday - 02,December,2023,17,Afternoon,Winter,High,Week 1
7913,7,Barr-Smith,6,31/03/2023,6:54:31,600,3600,AM,Legal,Annual Tax Filing,United States,Americas,31,Wednesday,No,Wednesday - 31,March,2023,6,Morning,Spring,High,Week 4
7918,5,Mullins-Clark,4,8/4/2023,17:59:29,1500,6000,AM,Audit,Strategy Consulting,United States,Americas,08,Monday,No,Monday - 08,April,2023,17,Afternoon,Spring,High,Week 2
7921,6,Calderon Inc,4,8/12/2023,11:39:17,600,2400,AM,Advisory,Strategy Consulting,United States,Americas,08,Monday,No,Monday - 08,December,2023,11,Morning,Winter,Medium,Week 2
7923,4,"Moore, Gibson and Re",8,5/4/2023,9:40:19,300,2400,AM,Legal,Legal Consultation,United States,Americas,05,Friday,No,Friday - 05,April,2023,9,Morning,Spring,Medium,Week 1
7924,6,"Fisher, Stewart and ",6,21/01/2023,4:23:04,300,1800,AM,Legal,Market Analysis,United States,Americas,21,Sunday,Weekend,Sunday - 21,January,2023,4,Midnight and After,Winter,Medium,Week 3
7927,8,Dixon-Morris,2,13/05/2023,16:17:51,900,1800,AM,Advisory,Legal Consultation,United States,Americas,13,Saturday,Weekend,Saturday - 13,May,2023,16,Afternoon,Spring,Medium,Week 2
7928,8,Cooper Ltd,1,9/5/2023,1:11:54,1200,1200,AM,Legal,Strategy Consulting,United States,Americas,09,Tuesday,No,Tuesday - 09,May,2023,1,Midnight and After,Spring,Low,Week 2
7929,1,Davis-Wilson,3,2/7/2023,11:21:14,300,900,AM,Audit,Strategy Consulting,United States,Americas,02,Tuesday,No,Tuesday - 02,July,2023,11,Morning,Summer,Low,Week 1
7943,3,Stewart-Anderson,1,3/3/2023,13:03:03,900,900,AM,Management,Strategy Consulting,United States,Americas,03,Wednesday,No,Wednesday - 03,March,2023,13,Midday/Noon,Spring,Low,Week 1
7948,9,"Townsend, Brady and ",5,14/10/2023,2:59:08,1200,6000,AM,Tax,Strategy Consulting,United States,Americas,14,Sunday,Weekend,Sunday - 14,October,2023,2,Midnight and After,Autumn,High,Week 2
7951,5,Simon Inc,7,31/10/2023,5:01:45,900,6300,AM,Tax,Market Analysis,United States,Americas,31,Wednesday,No,Wednesday - 31,October,2023,5,Midnight and After,Autumn,High,Week 4
7958,7,"Gibbs, Pineda and Wa",6,12/4/2023,0:01:16,300,1800,AM,Legal,Legal Consultation,United States,Americas,12,Friday,No,Friday - 12,April,2023,0,Midnight and After,Spring,Medium,Week 2
7965,7,Best-Collins,2,28/07/2023,19:34:12,900,1800,AM,Advisory,Quarterly Review,United States,Americas,28,Sunday,Weekend,Sunday - 28,July,2023,19,Evening,Summer,Medium,Week 4
7966,6,"Baldwin, Jones and H",6,8/8/2023,11:39:20,300,1800,AM,Management,Legal Consultation,United States,Americas,08,Monday,No,Monday - 08,August,2023,11,Morning,Summer,Medium,Week 2
7973,2,Hudson Group,2,4/12/2023,14:51:05,1200,2400,AM,Legal,Legal Consultation,United States,Americas,04,Thursday,No,Thursday - 04,December,2023,14,Afternoon,Winter,Medium,Week 1
7977,6,"Johnson, Bentley and",8,25/06/2023,7:40:59,1200,9600,AM,Management,Quarterly Review,United States,Americas,25,Thursday,No,Thursday - 25,June,2023,7,Morning,Summer,High,Week 4
7984,8,Ortiz LLC,6,22/09/2023,17:24:49,300,1800,AM,Tax,Legal Consultation,United States,Americas,22,Monday,No,Monday - 22,September,2023,17,Afternoon,Autumn,Medium,Week 4
7985,7,Charles-May,5,20/07/2023,0:35:28,300,1500,AM,Tax,Legal Consultation,United States,Americas,20,Saturday,Weekend,Saturday - 20,July,2023,0,Midnight and After,Summer,Low,Week 3
7990,1,"Miller, Johnson and ",3,9/10/2023,8:06:00,600,1800,AM,Management,Strategy Consulting,United States,Americas,09,Tuesday,No,Tuesday - 09,October,2023,8,Morning,Autumn,Medium,Week 2
7992,6,"Riggs, Barber and Pu",5,8/5/2023,0:47:41,1200,6000,AM,Audit,Strategy Consulting,United States,Americas,08,Monday,No,Monday - 08,May,2023,0,Midnight and After,Spring,High,Week 2
7997,7,"Dixon, Mendoza and G",4,21/10/2023,16:58:26,1200,4800,AM,Tax,Annual Tax Filing,United States,Americas,21,Sunday,Weekend,Sunday - 21,October,2023,16,Afternoon,Autumn,High,Week 3
7999,7,"Mckinney, Ferguson a",7,14/06/2023,19:54:30,1500,10500,AM,Tax,Quarterly Review,United States,Americas,14,Sunday,Weekend,Sunday - 14,June,2023,19,Evening,Summer,High,Week 2
8000,1,Palmer-Williams,4,15/06/2023,20:39:13,600,2400,AM,Tax,Legal Consultation,United States,Americas,15,Monday,No,Monday - 15,June,2023,20,Evening,Summer,Medium,Week 3
8005,9,Klein Ltd,5,6/2/2023,17:36:53,600,3000,AM,Management,Market Analysis,United States,Americas,06,Saturday,Weekend,Saturday - 06,February,2023,17,Afternoon,Winter,Medium,Week 1
8012,9,Moore-Wilson,1,7/11/2023,10:24:41,900,900,AM,Advisory,Market Analysis,United States,Americas,07,Sunday,Weekend,Sunday - 07,November,2023,10,Morning,Autumn,Low,Week 1
8016,7,Melendez-Gordon,1,24/06/2023,17:57:23,300,300,AM,Audit,Legal Consultation,United States,Americas,24,Wednesday,No,Wednesday - 24,June,2023,17,Afternoon,Summer,Low,Week 4
8020,4,Khan Group,6,23/07/2023,14:55:05,1200,7200,AM,Tax,Market Analysis,United States,Americas,23,Tuesday,No,Tuesday - 23,July,2023,14,Afternoon,Summer,High,Week 4
8027,6,Warner Inc,8,2/7/2023,8:20:03,600,4800,AM,Audit,Market Analysis,United States,Americas,02,Tuesday,No,Tuesday - 02,July,2023,8,Morning,Summer,High,Week 1
8031,2,"Bass, Gomez and Gold",6,10/3/2023,9:53:13,600,3600,AM,Advisory,Market Analysis,United States,Americas,10,Wednesday,No,Wednesday - 10,March,2023,9,Morning,Spring,High,Week 2
8033,8,"Crawford, West and G",1,24/08/2023,14:31:45,300,300,AM,Management,Quarterly Review,United States,Americas,24,Wednesday,No,Wednesday - 24,August,2023,14,Afternoon,Summer,Low,Week 4
8037,2,Gonzales PLC,3,30/01/2023,16:03:19,1500,4500,AM,Tax,Market Analysis,United States,Americas,30,Tuesday,No,Tuesday - 30,January,2023,16,Afternoon,Winter,High,Week 4
8041,9,"Gardner, Hernandez a",8,12/4/2023,22:20:30,900,7200,AM,Tax,Quarterly Review,United States,Americas,12,Friday,No,Friday - 12,April,2023,22,Night,Spring,High,Week 2
8043,2,Mendoza-Daniels,8,23/07/2023,4:08:12,900,7200,AM,Audit,Annual Tax Filing,United States,Americas,23,Tuesday,No,Tuesday - 23,July,2023,4,Midnight and After,Summer,High,Week 4
8048,8,Hughes PLC,5,30/10/2023,17:03:51,900,4500,AM,Advisory,Strategy Consulting,United States,Americas,30,Tuesday,No,Tuesday - 30,October,2023,17,Afternoon,Autumn,High,Week 4
8049,1,"Choi, Harris and Byr",1,24/03/2023,1:10:42,1500,1500,AM,Management,Legal Consultation,United States,Americas,24,Wednesday,No,Wednesday - 24,March,2023,1,Midnight and After,Spring,Low,Week 4
8053,9,"Gomez, Foster and El",3,11/9/2023,7:14:54,600,1800,AM,Management,Strategy Consulting,United States,Americas,11,Thursday,No,Thursday - 11,September,2023,7,Morning,Autumn,Medium,Week 2
8055,4,"Reed, Brown and Holm",8,10/10/2023,22:51:27,1500,12000,AM,Advisory,Quarterly Review,United States,Americas,10,Wednesday,No,Wednesday - 10,October,2023,22,Night,Autumn,High,Week 2
8056,9,Winters-Joyce,7,29/01/2023,21:32:42,600,4200,AM,Legal,Annual Tax Filing,United States,Americas,29,Monday,No,Monday - 29,January,2023,21,Night,Winter,High,Week 4
8057,9,"Cervantes, Pena and ",8,20/03/2023,21:59:19,300,2400,AM,Legal,Legal Consultation,United States,Americas,20,Saturday,Weekend,Saturday - 20,March,2023,21,Night,Spring,Medium,Week 3
8061,5,Sanders Ltd,3,17/11/2023,16:10:07,300,900,AM,Advisory,Annual Tax Filing,United States,Americas,17,Wednesday,No,Wednesday - 17,November,2023,16,Afternoon,Autumn,Low,Week 3
8067,4,"Gray, Rose and Field",4,28/11/2023,5:40:50,900,3600,AM,Legal,Legal Consultation,United States,Americas,28,Sunday,Weekend,Sunday - 28,November,2023,5,Midnight and After,Autumn,High,Week 4
8068,1,Gonzales PLC,6,16/04/2023,2:16:05,300,1800,AM,Legal,Legal Consultation,United States,Americas,16,Tuesday,No,Tuesday - 16,April,2023,2,Midnight and After,Spring,Medium,Week 3
8070,3,Jackson LLC,1,10/2/2023,3:32:15,1200,1200,AM,Management,Market Analysis,United States,Americas,10,Wednesday,No,Wednesday - 10,February,2023,3,Midnight and After,Winter,Low,Week 2
8072,8,"Cook, Elliott and Pe",2,28/07/2023,17:55:12,1500,3000,AM,Tax,Annual Tax Filing,United States,Americas,28,Sunday,Weekend,Sunday - 28,July,2023,17,Afternoon,Summer,Medium,Week 4
8074,4,Mullins-Clark,4,12/8/2023,15:40:02,1500,6000,AM,Advisory,Strategy Consulting,United States,Americas,12,Friday,No,Friday - 12,August,2023,15,Afternoon,Summer,High,Week 2
8075,3,Thomas-Marquez,1,25/05/2023,11:15:43,600,600,AM,Audit,Legal Consultation,United States,Americas,25,Thursday,No,Thursday - 25,May,2023,11,Morning,Spring,Low,Week 4
8078,8,"Johnson, Duke and Sm",1,23/02/2023,18:53:16,1500,1500,AM,Management,Strategy Consulting,United States,Americas,23,Tuesday,No,Tuesday - 23,February,2023,18,Evening,Winter,Low,Week 4
8079,6,Lambert-Diaz,4,20/09/2023,2:08:16,300,1200,AM,Management,Strategy Consulting,United States,Americas,20,Saturday,Weekend,Saturday - 20,September,2023,2,Midnight and After,Autumn,Low,Week 3
8084,3,"Murphy, Thomas and L",7,17/12/2023,17:36:04,1500,10500,AM,Legal,Legal Consultation,United States,Americas,17,Wednesday,No,Wednesday - 17,December,2023,17,Afternoon,Winter,High,Week 3
8091,6,Garcia LLC,6,12/12/2023,17:02:43,1200,7200,AM,Legal,Strategy Consulting,United States,Americas,12,Friday,No,Friday - 12,December,2023,17,Afternoon,Winter,High,Week 2
8096,2,Clark Inc,1,2/9/2023,9:35:15,600,600,AM,Advisory,Quarterly Review,United States,Americas,02,Tuesday,No,Tuesday - 02,September,2023,9,Morning,Autumn,Low,Week 1
8097,5,Murray Inc,5,20/03/2023,6:51:27,300,1500,AM,Legal,Strategy Consulting,United States,Americas,20,Saturday,Weekend,Saturday - 20,March,2023,6,Morning,Spring,Low,Week 3
8107,5,Rodriguez-Hancock,6,23/03/2023,17:23:14,900,5400,AM,Tax,Strategy Consulting,United States,Americas,23,Tuesday,No,Tuesday - 23,March,2023,17,Afternoon,Spring,High,Week 4
8113,5,Hunter Ltd,2,4/9/2023,16:18:06,600,1200,AM,Legal,Annual Tax Filing,United States,Americas,04,Thursday,No,Thursday - 04,September,2023,16,Afternoon,Autumn,Low,Week 1
8117,4,"Cohen, Lawrence and ",5,16/12/2023,19:14:04,900,4500,AM,Tax,Market Analysis,United States,Americas,16,Tuesday,No,Tuesday - 16,December,2023,19,Evening,Winter,High,Week 3
8119,4,Rodriguez Ltd,4,3/8/2023,7:06:20,600,2400,AM,Legal,Quarterly Review,United States,Americas,03,Wednesday,No,Wednesday - 03,August,2023,7,Morning,Summer,Medium,Week 1
8121,6,Jackson Inc,3,16/03/2023,13:09:20,1200,3600,AM,Tax,Annual Tax Filing,United States,Americas,16,Tuesday,No,Tuesday - 16,March,2023,13,Midday/Noon,Spring,High,Week 3
8124,1,Gutierrez-Olson,2,26/09/2023,11:10:19,1500,3000,AM,Legal,Market Analysis,United States,Americas,26,Friday,No,Friday - 26,September,2023,11,Morning,Autumn,Medium,Week 4
8128,4,Holmes-Walker,5,1/10/2023,2:29:40,300,1500,AM,Management,Market Analysis,United States,Americas,01,Monday,No,Monday - 01,October,2023,2,Midnight and After,Autumn,Low,Week 1
8130,5,Fox Inc,2,15/03/2023,2:08:03,900,1800,AM,Advisory,Annual Tax Filing,United States,Americas,15,Monday,No,Monday - 15,March,2023,2,Midnight and After,Spring,Medium,Week 3
8134,9,Mcgrath-Walker,7,4/3/2023,1:15:06,1200,8400,AM,Management,Strategy Consulting,United States,Americas,04,Thursday,No,Thursday - 04,March,2023,1,Midnight and After,Spring,High,Week 1
8136,8,"Sharp, Johnson and G",4,24/10/2023,0:40:54,600,2400,AM,Advisory,Strategy Consulting,United States,Americas,24,Wednesday,No,Wednesday - 24,October,2023,0,Midnight and After,Autumn,Medium,Week 4
8139,5,Wade PLC,3,15/10/2023,9:12:51,600,1800,AM,Advisory,Quarterly Review,United States,Americas,15,Monday,No,Monday - 15,October,2023,9,Morning,Autumn,Medium,Week 3
8141,7,"Woods, Clark and Joh",1,16/08/2023,12:33:41,300,300,AM,Legal,Quarterly Review,United States,Americas,16,Tuesday,No,Tuesday - 16,August,2023,12,Midday/Noon,Summer,Low,Week 3
8142,8,"Ball, Padilla and Me",3,28/04/2023,22:38:09,1200,3600,AM,Audit,Strategy Consulting,United States,Americas,28,Sunday,Weekend,Sunday - 28,April,2023,22,Night,Spring,High,Week 4
8148,6,Frazier LLC,1,23/08/2023,9:02:35,1200,1200,AM,Audit,Market Analysis,United States,Americas,23,Tuesday,No,Tuesday - 23,August,2023,9,Morning,Summer,Low,Week 4
8153,6,Ferguson PLC,5,2/3/2023,5:05:58,300,1500,AM,Management,Legal Consultation,United States,Americas,02,Tuesday,No,Tuesday - 02,March,2023,5,Midnight and After,Spring,Low,Week 1
8161,2,"Hanson, Perry and Du",2,27/12/2023,7:39:00,1200,2400,AM,Advisory,Strategy Consulting,United States,Americas,27,Saturday,Weekend,Saturday - 27,December,2023,7,Morning,Winter,Medium,Week 4
8166,2,Ruiz-Johnson,5,5/12/2023,18:07:53,900,4500,AM,Audit,Quarterly Review,United States,Americas,05,Friday,No,Friday - 05,December,2023,18,Evening,Winter,High,Week 1
8176,2,"Donovan, Pratt and L",5,7/6/2023,16:35:10,1500,7500,AM,Advisory,Strategy Consulting,United States,Americas,07,Sunday,Weekend,Sunday - 07,June,2023,16,Afternoon,Summer,High,Week 1
8180,1,"Carey, Johnson and S",1,5/4/2023,15:04:10,300,300,AM,Audit,Quarterly Review,United States,Americas,05,Friday,No,Friday - 05,April,2023,15,Afternoon,Spring,Low,Week 1
8192,2,Wood-Smith,1,14/06/2023,10:49:33,900,900,AM,Tax,Quarterly Review,United States,Americas,14,Sunday,Weekend,Sunday - 14,June,2023,10,Morning,Summer,Low,Week 2
8205,7,Thompson Inc,2,30/12/2023,16:30:26,600,1200,AM,Audit,Market Analysis,United States,Americas,30,Tuesday,No,Tuesday - 30,December,2023,16,Afternoon,Winter,Low,Week 4
8210,3,"Henry, Austin and Fe",8,5/9/2023,5:38:26,600,4800,AM,Audit,Legal Consultation,United States,Americas,05,Friday,No,Friday - 05,September,2023,5,Midnight and After,Autumn,High,Week 1
8214,4,"Bright, Smith and Va",4,27/08/2023,1:49:39,900,3600,AM,Legal,Market Analysis,United States,Americas,27,Saturday,Weekend,Saturday - 27,August,2023,1,Midnight and After,Summer,High,Week 4
8245,9,"Bates, Young and Cox",3,5/9/2023,5:39:27,600,1800,AM,Tax,Market Analysis,United States,Americas,05,Friday,No,Friday - 05,September,2023,5,Midnight and After,Autumn,Medium,Week 1
8247,3,Larsen and Sons,2,23/07/2023,2:37:11,1200,2400,AM,Tax,Legal Consultation,United States,Americas,23,Tuesday,No,Tuesday - 23,July,2023,2,Midnight and After,Summer,Medium,Week 4
8249,5,Miller-Herring,7,3/12/2023,8:00:49,1500,10500,AM,Tax,Quarterly Review,United States,Americas,03,Wednesday,No,Wednesday - 03,December,2023,8,Morning,Winter,High,Week 1
8250,7,"Dean, Hayes and Riva",1,12/3/2023,4:03:49,1500,1500,AM,Management,Strategy Consulting,United States,Americas,12,Friday,No,Friday - 12,March,2023,4,Midnight and After,Spring,Low,Week 2
8251,5,Campbell-Mendoza,3,17/02/2023,0:30:09,1200,3600,AM,Tax,Strategy Consulting,United States,Americas,17,Wednesday,No,Wednesday - 17,February,2023,0,Midnight and After,Winter,High,Week 3
8252,6,Butler-Campos,4,11/2/2023,0:30:29,300,1200,AM,Advisory,Quarterly Review,United States,Americas,11,Thursday,No,Thursday - 11,February,2023,0,Midnight and After,Winter,Low,Week 2
8253,9,"Ramos, Russell and H",5,17/05/2023,9:36:58,900,4500,AM,Audit,Annual Tax Filing,United States,Americas,17,Wednesday,No,Wednesday - 17,May,2023,9,Morning,Spring,High,Week 3
8255,9,Johnson LLC,4,16/07/2023,17:29:22,300,1200,AM,Audit,Quarterly Review,United States,Americas,16,Tuesday,No,Tuesday - 16,July,2023,17,Afternoon,Summer,Low,Week 3
8256,8,"Ford, Berg and Smith",7,24/01/2023,12:54:01,600,4200,AM,Audit,Strategy Consulting,United States,Americas,24,Wednesday,No,Wednesday - 24,January,2023,12,Midday/Noon,Winter,High,Week 4
8260,9,Evans-Robinson,5,5/8/2023,11:15:47,1500,7500,AM,Legal,Legal Consultation,United States,Americas,05,Friday,No,Friday - 05,August,2023,11,Morning,Summer,High,Week 1
8267,5,"Nelson, Owen and Alv",8,17/03/2023,3:31:00,600,4800,AM,Advisory,Quarterly Review,United States,Americas,17,Wednesday,No,Wednesday - 17,March,2023,3,Midnight and After,Spring,High,Week 3
8271,3,"Gregory, Powell and ",5,2/12/2023,21:31:00,300,1500,AM,Audit,Market Analysis,United States,Americas,02,Tuesday,No,Tuesday - 02,December,2023,21,Night,Winter,Low,Week 1
8273,6,"Hill, Coleman and Ca",5,22/04/2023,0:46:12,900,4500,AM,Audit,Annual Tax Filing,United States,Americas,22,Monday,No,Monday - 22,April,2023,0,Midnight and After,Spring,High,Week 4
8274,1,Walsh-Wiley,7,1/2/2023,16:39:25,1500,10500,AM,Tax,Annual Tax Filing,United States,Americas,01,Monday,No,Monday - 01,February,2023,16,Afternoon,Winter,High,Week 1
8278,9,Jordan LLC,2,13/10/2023,22:28:46,1200,2400,AM,Legal,Market Analysis,United States,Americas,13,Saturday,Weekend,Saturday - 13,October,2023,22,Night,Autumn,Medium,Week 2
8279,1,Johnson-Barker,5,2/2/2023,15:00:40,1500,7500,AM,Advisory,Quarterly Review,United States,Americas,02,Tuesday,No,Tuesday - 02,February,2023,15,Afternoon,Winter,High,Week 1
8299,5,Good-Briggs,2,5/1/2023,23:18:46,1500,3000,AM,Advisory,Market Analysis,United States,Americas,05,Friday,No,Friday - 05,January,2023,23,Night,Winter,Medium,Week 1
8301,4,Byrd PLC,4,12/10/2023,14:35:52,900,3600,AM,Management,Strategy Consulting,United States,Americas,12,Friday,No,Friday - 12,October,2023,14,Afternoon,Autumn,High,Week 2
8308,1,Beasley-Woods,3,25/08/2023,19:19:01,1200,3600,AM,Advisory,Legal Consultation,United States,Americas,25,Thursday,No,Thursday - 25,August,2023,19,Evening,Summer,High,Week 4
8313,8,"Lambert, Castro and ",3,5/1/2023,19:10:45,900,2700,AM,Audit,Quarterly Review,United States,Americas,05,Friday,No,Friday - 05,January,2023,19,Evening,Winter,Medium,Week 1
8316,7,"Martinez, Summers an",5,20/06/2023,20:52:20,1500,7500,AM,Management,Strategy Consulting,United States,Americas,20,Saturday,Weekend,Saturday - 20,June,2023,20,Evening,Summer,High,Week 3
8317,2,Lee PLC,4,8/12/2023,5:20:06,600,2400,AM,Legal,Annual Tax Filing,United States,Americas,08,Monday,No,Monday - 08,December,2023,5,Midnight and After,Winter,Medium,Week 2
8326,9,Fisher PLC,8,28/06/2023,17:40:20,1200,9600,AM,Legal,Market Analysis,United States,Americas,28,Sunday,Weekend,Sunday - 28,June,2023,17,Afternoon,Summer,High,Week 4
8331,5,Holmes Group,1,16/04/2023,13:28:26,1500,1500,AM,Audit,Annual Tax Filing,United States,Americas,16,Tuesday,No,Tuesday - 16,April,2023,13,Midday/Noon,Spring,Low,Week 3
8333,9,"Sloan, Robles and Ga",4,4/3/2023,3:19:32,600,2400,AM,Tax,Annual Tax Filing,United States,Americas,04,Thursday,No,Thursday - 04,March,2023,3,Midnight and After,Spring,Medium,Week 1
8342,1,"Daniels, Johnson and",8,9/5/2023,17:18:41,1500,12000,AM,Management,Annual Tax Filing,United States,Americas,09,Tuesday,No,Tuesday - 09,May,2023,17,Afternoon,Spring,High,Week 2
8356,6,"Robertson, Bell and ",8,5/8/2023,2:34:00,300,2400,AM,Tax,Strategy Consulting,United States,Americas,05,Friday,No,Friday - 05,August,2023,2,Midnight and After,Summer,Medium,Week 1
8359,8,Ibarra-Marshall,6,2/4/2023,3:31:36,600,3600,AM,Advisory,Market Analysis,United States,Americas,02,Tuesday,No,Tuesday - 02,April,2023,3,Midnight and After,Spring,High,Week 1
8363,2,Stewart-Lozano,5,10/7/2023,23:51:02,1200,6000,AM,Tax,Legal Consultation,United States,Americas,10,Wednesday,No,Wednesday - 10,July,2023,23,Night,Summer,High,Week 2
8366,8,Harvey-Brown,5,18/04/2023,15:43:32,900,4500,AM,Advisory,Strategy Consulting,United States,Americas,18,Thursday,No,Thursday - 18,April,2023,15,Afternoon,Spring,High,Week 3
8368,9,"Hall, Williams and F",8,7/11/2023,14:42:46,1500,12000,AM,Advisory,Strategy Consulting,United States,Americas,07,Sunday,Weekend,Sunday - 07,November,2023,14,Afternoon,Autumn,High,Week 1
8372,5,Mills-Fox,1,22/05/2023,16:26:41,1500,1500,AM,Management,Quarterly Review,United States,Americas,22,Monday,No,Monday - 22,May,2023,16,Afternoon,Spring,Low,Week 4
8378,7,Lawrence-Caldwell,7,8/10/2023,8:52:23,300,2100,AM,Legal,Market Analysis,United States,Americas,08,Monday,No,Monday - 08,October,2023,8,Morning,Autumn,Medium,Week 2
8379,5,Butler-Sullivan,1,15/07/2023,6:24:28,600,600,AM,Legal,Quarterly Review,United States,Americas,15,Monday,No,Monday - 15,July,2023,6,Morning,Summer,Low,Week 3
8382,3,Lewis LLC,8,20/07/2023,16:16:00,900,7200,AM,Legal,Annual Tax Filing,United States,Americas,20,Saturday,Weekend,Saturday - 20,July,2023,16,Afternoon,Summer,High,Week 3
8387,5,"Stephens, Griffin an",8,15/05/2023,1:27:03,300,2400,AM,Advisory,Quarterly Review,United States,Americas,15,Monday,No,Monday - 15,May,2023,1,Midnight and After,Spring,Medium,Week 3
